date,location,location_name,population,value,season,season_week,epiyear,epiweek,weekly_rate,state_mean,state_std,zflu
2023-05-20,02,Alaska,733406,0.0,2022/2023,32,2023,20,0.0,10.173410404624278,15.299110341944969,-0.6649674508675344
2022-10-08,04,Arizona,7431344,13.0,2022/2023,0,2022,40,0.171450034712038,219.10857142857142,392.282364709071,-0.5254087105889352
2022-10-15,04,Arizona,7431344,11.0,2022/2023,1,2022,41,0.145073106294801,219.10857142857142,392.282364709071,-0.5305070789580646
2022-10-22,04,Arizona,7431344,24.0,2022/2023,2,2022,42,0.316523141006839,219.10857142857142,392.282364709071,-0.4973676845587237
2022-10-29,04,Arizona,7431344,26.0,2022/2023,3,2022,43,0.342900069424076,219.10857142857142,392.282364709071,-0.49226931618959435
2022-11-05,04,Arizona,7431344,79.0,2022/2023,4,2022,44,1.04188867248085,219.10857142857142,392.282364709071,-0.357162554407666
2022-11-12,04,Arizona,7431344,134.0,2022/2023,5,2022,45,1.76725420395485,219.10857142857142,392.282364709071,-0.21695742425660822
2022-11-19,04,Arizona,7431344,308.0,2022/2023,6,2022,46,4.06204697625443,219.10857142857142,392.282364709071,0.22660062385764723
2022-11-26,04,Arizona,7431344,570.0,2022/2023,7,2022,47,7.51742459891243,219.10857142857142,392.282364709071,0.8944868802135951
2022-12-03,04,Arizona,7431344,799.0,2022/2023,8,2022,48,10.537582902686,219.10857142857142,392.282364709071,1.4782500584789082
2022-12-10,04,Arizona,7431344,779.0,2022/2023,9,2022,49,10.2738136185136,219.10857142857142,392.282364709071,1.4272663747876146
2022-12-17,04,Arizona,7431344,568.0,2022/2023,10,2022,50,7.49104767049519,219.10857142857142,392.282364709071,0.8893885118444658
2022-12-24,04,Arizona,7431344,580.0,2022/2023,11,2022,51,7.64930924099861,219.10857142857142,392.282364709071,0.919978722059242
2022-12-31,04,Arizona,7431344,656.0,2022/2023,12,2022,52,8.6516325208536,219.10857142857142,392.282364709071,1.1137167200861582
2023-01-07,04,Arizona,7431344,386.0,2022/2023,13,2023,1,5.09074718452666,219.10857142857142,392.282364709071,0.42543699025369275
2023-01-14,04,Arizona,7431344,163.0,2022/2023,14,2023,2,2.14971966600478,219.10857142857142,392.282364709071,-0.1430310829042323
2023-01-21,04,Arizona,7431344,118.0,2022/2023,15,2023,3,1.55623877661696,219.10857142857142,392.282364709071,-0.25774437120964316
2023-01-28,04,Arizona,7431344,57.0,2022/2023,16,2023,4,0.751742459891243,219.10857142857142,392.282364709071,-0.4132446064680891
2023-02-04,04,Arizona,7431344,62.0,2022/2023,17,2023,5,0.817684780934334,219.10857142857142,392.282364709071,-0.40049868554526563
2023-02-11,04,Arizona,7431344,56.0,2022/2023,18,2023,6,0.738553995682624,219.10857142857142,392.282364709071,-0.41579379065265376
2023-02-18,04,Arizona,7431344,38.0,2022/2023,19,2023,7,0.501161639927495,219.10857142857142,392.282364709071,-0.4616791059748181
2023-02-25,04,Arizona,7431344,43.0,2022/2023,20,2023,8,0.567103960970587,219.10857142857142,392.282364709071,-0.44893318505199464
2023-03-04,04,Arizona,7431344,49.0,2022/2023,21,2023,9,0.646234746222296,219.10857142857142,392.282364709071,-0.43363807994460657
2023-03-11,04,Arizona,7431344,43.0,2022/2023,22,2023,10,0.567103960970587,219.10857142857142,392.282364709071,-0.44893318505199464
2023-03-18,04,Arizona,7431344,55.0,2022/2023,23,2023,11,0.725365531474006,219.10857142857142,392.282364709071,-0.41834297483721844
2023-03-25,04,Arizona,7431344,36.0,2022/2023,24,2023,12,0.474784711510259,219.10857142857142,392.282364709071,-0.46677747434394745
2023-04-01,04,Arizona,7431344,23.0,2022/2023,25,2023,13,0.303334676798221,219.10857142857142,392.282364709071,-0.4999168687432884
2023-04-08,04,Arizona,7431344,40.0,2022/2023,26,2023,14,0.527538568344732,219.10857142857142,392.282364709071,-0.45658073760568874
2023-04-15,04,Arizona,7431344,46.0,2022/2023,27,2023,15,0.606669353596441,219.10857142857142,392.282364709071,-0.4412856324983006
2023-04-22,04,Arizona,7431344,37.0,2022/2023,28,2023,16,0.487973175718877,219.10857142857142,392.282364709071,-0.4642282901593828
2023-04-29,04,Arizona,7431344,41.0,2022/2023,29,2023,17,0.54072703255335,219.10857142857142,392.282364709071,-0.45403155342112406
2023-05-06,04,Arizona,7431344,34.0,2022/2023,30,2023,18,0.448407783093022,219.10857142857142,392.282364709071,-0.47187584271307687
2023-05-13,04,Arizona,7431344,55.0,2022/2023,31,2023,19,0.725365531474006,219.10857142857142,392.282364709071,-0.41834297483721844
2023-05-20,04,Arizona,7431344,55.0,2022/2023,32,2023,20,0.725365531474006,219.10857142857142,392.282364709071,-0.41834297483721844
2022-10-08,05,Arkansas,3067732,22.0,2022/2023,0,2022,40,0.712353570866552,77.3179190751445,121.82983544660519,-0.45405888362534064
2022-10-15,05,Arkansas,3067732,37.0,2022/2023,1,2022,41,1.19804918736647,77.3179190751445,121.82983544660519,-0.33093633367677644
2022-10-22,05,Arkansas,3067732,47.0,2022/2023,2,2022,42,1.52184626503309,77.3179190751445,121.82983544660519,-0.248854633711067
2022-10-29,05,Arkansas,3067732,77.0,2022/2023,3,2022,43,2.49323749803293,77.3179190751445,121.82983544660519,-0.002609533813938685
2022-11-05,05,Arkansas,3067732,134.0,2022/2023,4,2022,44,4.33888084073264,77.3179190751445,121.82983544660519,0.46525615599060516
2022-11-12,05,Arkansas,3067732,203.0,2022/2023,5,2022,45,6.57308067663228,77.3179190751445,121.82983544660519,1.0316198857540002
2022-11-19,05,Arkansas,3067732,214.0,2022/2023,6,2022,46,6.92925746206555,77.3179190751445,121.82983544660519,1.1219097557162805
2022-11-26,05,Arkansas,3067732,407.0,2022/2023,7,2022,47,13.1785410610312,77.3179190751445,121.82983544660519,2.706086565054473
2022-12-03,05,Arkansas,3067732,466.0,2022/2023,8,2022,48,15.0889438192642,77.3179190751445,121.82983544660519,3.1903685948521585
2022-12-10,05,Arkansas,3067732,346.0,2022/2023,9,2022,49,11.2033788872649,77.3179190751445,121.82983544660519,2.2053881952636454
2022-12-17,05,Arkansas,3067732,251.0,2022/2023,10,2022,50,8.12730664943203,77.3179190751445,121.82983544660519,1.4256120455894055
2022-12-24,05,Arkansas,3067732,201.0,2022/2023,11,2022,51,6.50832126109895,77.3179190751445,121.82983544660519,1.0152035457608584
2022-12-31,05,Arkansas,3067732,204.0,2022/2023,12,2022,52,6.60546038439894,77.3179190751445,121.82983544660519,1.0398280557505712
2023-01-07,05,Arkansas,3067732,158.0,2022/2023,13,2023,1,5.11599382713251,77.3179190751445,121.82983544660519,0.6622522359083078
2023-01-14,05,Arkansas,3067732,105.0,2022/2023,14,2023,2,3.39986931549945,77.3179190751445,121.82983544660519,0.22721922609004774
2023-01-21,05,Arkansas,3067732,65.0,2022/2023,15,2023,3,2.104681004833,77.3179190751445,121.82983544660519,-0.10110757377279002
2023-01-28,05,Arkansas,3067732,44.0,2022/2023,16,2023,4,1.4247071417331,77.3179190751445,121.82983544660519,-0.27347914370077986
2023-02-04,05,Arkansas,3067732,20.0,2022/2023,17,2023,5,0.647594155333229,77.3179190751445,121.82983544660519,-0.4704752236184825
2023-02-11,05,Arkansas,3067732,33.0,2022/2023,18,2023,6,1.06853035629983,77.3179190751445,121.82983544660519,-0.36376901366306025
2023-02-18,05,Arkansas,3067732,25.0,2022/2023,19,2023,7,0.809492694166537,77.3179190751445,121.82983544660519,-0.4294343736356278
2023-02-25,05,Arkansas,3067732,30.0,2022/2023,20,2023,8,0.971391232999844,77.3179190751445,121.82983544660519,-0.3883935236527731
2023-03-04,05,Arkansas,3067732,33.0,2022/2023,21,2023,9,1.06853035629983,77.3179190751445,121.82983544660519,-0.36376901366306025
2023-03-11,05,Arkansas,3067732,23.0,2022/2023,22,2023,10,0.744733278633214,77.3179190751445,121.82983544660519,-0.44585071362876966
2023-03-18,05,Arkansas,3067732,15.0,2022/2023,23,2023,11,0.485695616499922,77.3179190751445,121.82983544660519,-0.5115160736013372
2023-03-25,05,Arkansas,3067732,18.0,2022/2023,24,2023,12,0.582834739799906,77.3179190751445,121.82983544660519,-0.4868915636116244
2023-04-01,05,Arkansas,3067732,27.0,2022/2023,25,2023,13,0.87425210969986,77.3179190751445,121.82983544660519,-0.4130180336424859
2023-04-08,05,Arkansas,3067732,15.0,2022/2023,26,2023,14,0.485695616499922,77.3179190751445,121.82983544660519,-0.5115160736013372
2023-04-15,05,Arkansas,3067732,17.0,2022/2023,27,2023,15,0.550455032033245,77.3179190751445,121.82983544660519,-0.4950997336081953
2023-04-22,05,Arkansas,3067732,8.0,2022/2023,28,2023,16,0.259037662133292,77.3179190751445,121.82983544660519,-0.5689732635773338
2023-04-29,05,Arkansas,3067732,11.0,2022/2023,29,2023,17,0.356176785433276,77.3179190751445,121.82983544660519,-0.544348753587621
2023-05-06,05,Arkansas,3067732,9.0,2022/2023,30,2023,18,0.291417369899953,77.3179190751445,121.82983544660519,-0.5607650935807629
2023-05-13,05,Arkansas,3067732,12.0,2022/2023,31,2023,19,0.388556493199938,77.3179190751445,121.82983544660519,-0.5361405835910501
2023-05-20,05,Arkansas,3067732,9.0,2022/2023,32,2023,20,0.291417369899953,77.3179190751445,121.82983544660519,-0.5607650935807629
2022-10-08,06,California,38965193,92.0,2022/2023,0,2022,40,0.233317406038959,492.04624277456645,914.5108415128396,-0.4374428652073556
2022-10-15,06,California,38965193,87.0,2022/2023,1,2022,41,0.220637112232494,492.04624277456645,914.5108415128396,-0.4429102689526504
2022-10-22,06,California,38965193,121.0,2022/2023,2,2022,42,0.306863110116458,492.04624277456645,914.5108415128396,-0.40573192348464576
2022-10-29,06,California,38965193,199.0,2022/2023,3,2022,43,0.504675693497315,492.04624277456645,914.5108415128396,-0.3204404250580469
2022-11-05,06,California,38965193,416.0,2022/2023,4,2022,44,1.0550004446979,492.04624277456645,914.5108415128396,-0.08315510251225247
2022-11-12,06,California,38965193,858.0,2022/2023,5,2022,45,2.17593841718943,492.04624277456645,914.5108415128396,0.400163388571808
2022-11-19,06,California,38965193,1499.0,2022/2023,6,2022,46,3.80155208317826,492.04624277456645,914.5108415128396,1.1010845487186014
2022-11-26,06,California,38965193,2631.0,2022/2023,7,2022,47,6.67237060096198,492.04624277456645,914.5108415128396,2.3389047566533443
2022-12-03,06,California,38965193,3159.0,2022/2023,8,2022,48,8.01140962692471,492.04624277456645,914.5108415128396,2.9162625921564755
2022-12-10,06,California,38965193,2435.0,2022/2023,9,2022,49,6.17530308374855,492.04624277456645,914.5108415128396,2.124582529837788
2022-12-17,06,California,38965193,1614.0,2022/2023,10,2022,50,4.09319884072696,492.04624277456645,914.5108415128396,1.226834834860382
2022-12-24,06,California,38965193,1596.0,2022/2023,11,2022,51,4.04754978302369,492.04624277456645,914.5108415128396,1.2071521813773205
2022-12-31,06,California,38965193,1423.0,2022/2023,12,2022,52,3.60881161731999,492.04624277456645,914.5108415128396,1.0179800117901205
2023-01-07,06,California,38965193,913.0,2022/2023,13,2023,1,2.31542164906054,492.04624277456645,914.5108415128396,0.46030482977005077
2023-01-14,06,California,38965193,411.0,2022/2023,14,2023,2,1.04232015089144,492.04624277456645,914.5108415128396,-0.08862250625754726
2023-01-21,06,California,38965193,208.0,2022/2023,15,2023,3,0.527500222348952,492.04624277456645,914.5108415128396,-0.3105990983165162
2023-01-28,06,California,38965193,126.0,2022/2023,16,2023,4,0.319543403922923,492.04624277456645,914.5108415128396,-0.40026451973935095
2023-02-04,06,California,38965193,115.0,2022/2023,17,2023,5,0.291646757548699,492.04624277456645,914.5108415128396,-0.41229280797899953
2023-02-11,06,California,38965193,93.0,2022/2023,18,2023,6,0.235853464800253,492.04624277456645,914.5108415128396,-0.43634938445829663
2023-02-18,06,California,38965193,73.0,2022/2023,19,2023,7,0.185132289574392,492.04624277456645,914.5108415128396,-0.45821899943947586
2023-02-25,06,California,38965193,79.0,2022/2023,20,2023,8,0.20034864214215,492.04624277456645,914.5108415128396,-0.4516581149451221
2023-03-04,06,California,38965193,62.0,2022/2023,21,2023,9,0.157235643200168,492.04624277456645,914.5108415128396,-0.4702472876791244
2023-03-11,06,California,38965193,47.0,2022/2023,22,2023,10,0.119194761780773,492.04624277456645,914.5108415128396,-0.4866494989150088
2023-03-18,06,California,38965193,60.0,2022/2023,23,2023,11,0.152163525677582,492.04624277456645,914.5108415128396,-0.4724342491772423
2023-03-25,06,California,38965193,36.0,2022/2023,24,2023,12,0.0912981154065494,492.04624277456645,914.5108415128396,-0.4986777871546574
2023-04-01,06,California,38965193,29.0,2022/2023,25,2023,13,0.0735457040774981,492.04624277456645,914.5108415128396,-0.5063321523980701
2023-04-08,06,California,38965193,45.0,2022/2023,26,2023,14,0.114122644258187,492.04624277456645,914.5108415128396,-0.4888364604131267
2023-04-15,06,California,38965193,33.0,2022/2023,27,2023,15,0.0836899391226703,492.04624277456645,914.5108415128396,-0.5019582294018342
2023-04-22,06,California,38965193,37.0,2022/2023,28,2023,16,0.0938341741678424,492.04624277456645,914.5108415128396,-0.4975843064055984
2023-04-29,06,California,38965193,26.0,2022/2023,29,2023,17,0.065937527793619,492.04624277456645,914.5108415128396,-0.509612594645247
2023-05-06,06,California,38965193,22.0,2022/2023,30,2023,18,0.0557932927484468,492.04624277456645,914.5108415128396,-0.5139865176414828
2023-05-13,06,California,38965193,33.0,2022/2023,31,2023,19,0.0836899391226703,492.04624277456645,914.5108415128396,-0.5019582294018342
2023-05-20,06,California,38965193,24.0,2022/2023,32,2023,20,0.0608654102710329,492.04624277456645,914.5108415128396,-0.5117995561433649
2022-10-08,08,Colorado,5877610,2.0,2022/2023,0,2022,40,0.0335711682749774,89.80346820809248,138.1778285886813,-0.6354381821229808
2022-10-15,08,Colorado,5877610,3.0,2022/2023,1,2022,41,0.0503567524124661,89.80346820809248,138.1778285886813,-0.6282011310691772
2022-10-22,08,Colorado,5877610,14.0,2022/2023,2,2022,42,0.234998177924842,89.80346820809248,138.1778285886813,-0.5485935694773383
2022-10-29,08,Colorado,5877610,27.0,2022/2023,3,2022,43,0.453210771712195,89.80346820809248,138.1778285886813,-0.45451190577789236
2022-11-05,08,Colorado,5877610,35.0,2022/2023,4,2022,44,0.587495444812105,89.80346820809248,138.1778285886813,-0.3966154973474641
2022-11-12,08,Colorado,5877610,58.0,2022/2023,5,2022,45,0.973563879974345,89.80346820809248,138.1778285886813,-0.23016332310998286
2022-11-19,08,Colorado,5877610,107.0,2022/2023,6,2022,46,1.79605750271129,89.80346820809248,138.1778285886813,0.12445217852639026
2022-11-26,08,Colorado,5877610,157.0,2022/2023,7,2022,47,2.63533670958573,89.80346820809248,138.1778285886813,0.4863047312165669
2022-12-03,08,Colorado,5877610,163.0,2022/2023,8,2022,48,2.73605021441066,89.80346820809248,138.1778285886813,0.5297270375393881
2022-12-10,08,Colorado,5877610,235.0,2022/2023,9,2022,49,3.94461227230985,89.80346820809248,138.1778285886813,1.0507947134132425
2022-12-17,08,Colorado,5877610,255.0,2022/2023,10,2022,50,4.28032395505962,89.80346820809248,138.1778285886813,1.1955357344893132
2022-12-24,08,Colorado,5877610,399.0,2022/2023,11,2022,51,6.69744807085799,89.80346820809248,138.1778285886813,2.237671086237022
2022-12-31,08,Colorado,5877610,315.0,2022/2023,12,2022,52,5.28745900330894,89.80346820809248,138.1778285886813,1.6297587977175252
2023-01-07,08,Colorado,5877610,158.0,2022/2023,13,2023,1,2.65212229372322,89.80346820809248,138.1778285886813,0.49354178227037043
2023-01-14,08,Colorado,5877610,99.0,2022/2023,14,2023,2,1.66177282961138,89.80346820809248,138.1778285886813,0.06655577009596199
2023-01-21,08,Colorado,5877610,37.0,2022/2023,15,2023,3,0.621066613087082,89.80346820809248,138.1778285886813,-0.3821413952398571
2023-01-28,08,Colorado,5877610,26.0,2022/2023,16,2023,4,0.436425187574706,89.80346820809248,138.1778285886813,-0.4617489568316959
2023-02-04,08,Colorado,5877610,38.0,2022/2023,17,2023,5,0.637852197224571,89.80346820809248,138.1778285886813,-0.3749043441860535
2023-02-11,08,Colorado,5877610,27.0,2022/2023,18,2023,6,0.453210771712195,89.80346820809248,138.1778285886813,-0.45451190577789236
2023-02-18,08,Colorado,5877610,17.0,2022/2023,19,2023,7,0.285354930337308,89.80346820809248,138.1778285886813,-0.5268824163159277
2023-02-25,08,Colorado,5877610,13.0,2022/2023,20,2023,8,0.218212593787353,89.80346820809248,138.1778285886813,-0.5558306205311419
2023-03-04,08,Colorado,5877610,19.0,2022/2023,21,2023,9,0.318926098612285,89.80346820809248,138.1778285886813,-0.5124083142083207
2023-03-11,08,Colorado,5877610,9.0,2022/2023,22,2023,10,0.151070257237398,89.80346820809248,138.1778285886813,-0.584778824746356
2023-03-18,08,Colorado,5877610,12.0,2022/2023,23,2023,11,0.201427009649864,89.80346820809248,138.1778285886813,-0.5630676715849454
2023-03-25,08,Colorado,5877610,10.0,2022/2023,24,2023,12,0.167855841374887,89.80346820809248,138.1778285886813,-0.5775417736925524
2023-04-01,08,Colorado,5877610,6.0,2022/2023,25,2023,13,0.100713504824932,89.80346820809248,138.1778285886813,-0.6064899779077666
2023-04-08,08,Colorado,5877610,7.0,2022/2023,26,2023,14,0.117499088962421,89.80346820809248,138.1778285886813,-0.599252926853963
2023-04-15,08,Colorado,5877610,18.0,2022/2023,27,2023,15,0.302140514474797,89.80346820809248,138.1778285886813,-0.5196453652621241
2023-04-22,08,Colorado,5877610,12.0,2022/2023,28,2023,16,0.201427009649864,89.80346820809248,138.1778285886813,-0.5630676715849454
2023-04-29,08,Colorado,5877610,9.0,2022/2023,29,2023,17,0.151070257237398,89.80346820809248,138.1778285886813,-0.584778824746356
2023-05-06,08,Colorado,5877610,7.0,2022/2023,30,2023,18,0.117499088962421,89.80346820809248,138.1778285886813,-0.599252926853963
2023-05-13,08,Colorado,5877610,7.0,2022/2023,31,2023,19,0.117499088962421,89.80346820809248,138.1778285886813,-0.599252926853963
2023-05-20,08,Colorado,5877610,9.0,2022/2023,32,2023,20,0.151070257237398,89.80346820809248,138.1778285886813,-0.584778824746356
2022-10-08,09,Connecticut,3617176,2.0,2022/2023,0,2022,40,0.0544207469301937,61.24,105.57815430602426,-0.5611009246125814
2022-10-15,09,Connecticut,3617176,6.0,2022/2023,1,2022,41,0.163262240790581,61.24,105.57815430602426,-0.5232142990479236
2022-10-22,09,Connecticut,3617176,11.0,2022/2023,2,2022,42,0.299314108116065,61.24,105.57815430602426,-0.4758560170921014
2022-10-29,09,Connecticut,3617176,36.0,2022/2023,3,2022,43,0.979573444743486,61.24,105.57815430602426,-0.23906460731299045
2022-11-05,09,Connecticut,3617176,38.0,2022/2023,4,2022,44,1.03399419167368,61.24,105.57815430602426,-0.22012129453066157
2022-11-12,09,Connecticut,3617176,52.0,2022/2023,5,2022,45,1.41493942018504,61.24,105.57815430602426,-0.08751810505435943
2022-11-19,09,Connecticut,3617176,103.0,2022/2023,6,2022,46,2.80266846690498,61.24,105.57815430602426,0.39553637089502697
2022-11-26,09,Connecticut,3617176,183.0,2022/2023,7,2022,47,4.97949834411272,61.24,105.57815430602426,1.153268882188182
2022-12-03,09,Connecticut,3617176,426.0,2022/2023,8,2022,48,11.5916190961313,61.24,105.57815430602426,3.4548813852411406
2022-12-10,09,Connecticut,3617176,394.0,2022/2023,9,2022,49,10.7208871452482,61.24,105.57815430602426,3.1517883807238785
2022-12-17,09,Connecticut,3617176,395.0,2022/2023,10,2022,50,10.7480975187133,61.24,105.57815430602426,3.161260037115043
2022-12-24,09,Connecticut,3617176,270.0,2022/2023,11,2022,51,7.34680083557615,61.24,105.57815430602426,1.9773029882194881
2022-12-31,09,Connecticut,3617176,241.0,2022/2023,12,2022,52,6.55770000508834,61.24,105.57815430602426,1.7026249528757194
2023-01-07,09,Connecticut,3617176,170.0,2022/2023,13,2023,1,4.62576348906646,61.24,105.57815430602426,1.0301373491030443
2023-01-14,09,Connecticut,3617176,79.0,2022/2023,14,2023,2,2.14961950374265,61.24,105.57815430602426,0.16821661750708042
2023-01-21,09,Connecticut,3617176,36.0,2022/2023,15,2023,3,0.979573444743486,61.24,105.57815430602426,-0.23906460731299045
2023-01-28,09,Connecticut,3617176,33.0,2022/2023,16,2023,4,0.897942324348196,61.24,105.57815430602426,-0.2674795764864838
2023-02-04,09,Connecticut,3617176,15.0,2022/2023,17,2023,5,0.408155601976453,61.24,105.57815430602426,-0.4379693915274437
2023-02-11,09,Connecticut,3617176,15.0,2022/2023,18,2023,6,0.408155601976453,61.24,105.57815430602426,-0.4379693915274437
2023-02-18,09,Connecticut,3617176,14.0,2022/2023,19,2023,7,0.380945228511356,61.24,105.57815430602426,-0.4474410479186081
2023-02-25,09,Connecticut,3617176,17.0,2022/2023,20,2023,8,0.462576348906646,61.24,105.57815430602426,-0.41902607874511477
2023-03-04,09,Connecticut,3617176,10.0,2022/2023,21,2023,9,0.272103734650968,61.24,105.57815430602426,-0.4853276734832659
2023-03-11,09,Connecticut,3617176,19.0,2022/2023,22,2023,10,0.51699709583684,61.24,105.57815430602426,-0.4000827659627859
2023-03-18,09,Connecticut,3617176,10.0,2022/2023,23,2023,11,0.272103734650968,61.24,105.57815430602426,-0.4853276734832659
2023-03-25,09,Connecticut,3617176,13.0,2022/2023,24,2023,12,0.353734855046259,61.24,105.57815430602426,-0.45691270430977254
2023-04-01,09,Connecticut,3617176,12.0,2022/2023,25,2023,13,0.326524481581162,61.24,105.57815430602426,-0.466384360700937
2023-04-08,09,Connecticut,3617176,22.0,2022/2023,26,2023,14,0.598628216232131,61.24,105.57815430602426,-0.3716677967892926
2023-04-15,09,Connecticut,3617176,11.0,2022/2023,27,2023,15,0.299314108116065,61.24,105.57815430602426,-0.4758560170921014
2023-04-22,09,Connecticut,3617176,8.0,2022/2023,28,2023,16,0.217682987720775,61.24,105.57815430602426,-0.5042709862655947
2023-04-29,09,Connecticut,3617176,9.0,2022/2023,29,2023,17,0.244893361185872,61.24,105.57815430602426,-0.4947993298744303
2023-05-06,09,Connecticut,3617176,7.0,2022/2023,30,2023,18,0.190472614255678,61.24,105.57815430602426,-0.5137426426567592
2023-05-13,09,Connecticut,3617176,6.0,2022/2023,31,2023,19,0.163262240790581,61.24,105.57815430602426,-0.5232142990479236
2023-05-20,09,Connecticut,3617176,9.0,2022/2023,32,2023,20,0.244893361185872,61.24,105.57815430602426,-0.4947993298744303
2022-10-08,10,Delaware,1031890,0.0,2022/2023,0,2022,40,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
2022-10-15,10,Delaware,1031890,0.0,2022/2023,1,2022,41,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
2022-10-22,10,Delaware,1031890,1.0,2022/2023,2,2022,42,0.0950645345592856,17.726744186046513,39.44558447237059,-0.4240460474799823
2022-10-29,10,Delaware,1031890,4.0,2022/2023,3,2022,43,0.380258138237142,17.726744186046513,39.44558447237059,-0.3479919075774203
2022-11-05,10,Delaware,1031890,10.0,2022/2023,4,2022,44,0.950645345592856,17.726744186046513,39.44558447237059,-0.19588362777229634
2022-11-12,10,Delaware,1031890,13.0,2022/2023,5,2022,45,1.23583894927071,17.726744186046513,39.44558447237059,-0.11982948786973435
2022-11-19,10,Delaware,1031890,53.0,2022/2023,6,2022,46,5.03842033164214,17.726744186046513,39.44558447237059,0.8942257108310921
2022-11-26,10,Delaware,1031890,39.0,2022/2023,7,2022,47,3.70751684781214,17.726744186046513,39.44558447237059,0.5393063912858029
2022-12-03,10,Delaware,1031890,86.0,2022/2023,8,2022,48,8.17554997209856,17.726744186046513,39.44558447237059,1.730821249759274
2022-12-10,10,Delaware,1031890,30.0,2022/2023,9,2022,49,2.85193603677857,17.726744186046513,39.44558447237059,0.31114397157811696
2022-12-17,10,Delaware,1031890,25.0,2022/2023,10,2022,50,2.37661336398214,17.726744186046513,39.44558447237059,0.18438707174051364
2022-12-24,10,Delaware,1031890,29.0,2022/2023,11,2022,51,2.75687150221928,17.726744186046513,39.44558447237059,0.2857925916105963
2022-12-31,10,Delaware,1031890,42.0,2022/2023,12,2022,52,3.99271045148999,17.726744186046513,39.44558447237059,0.615360531188365
2023-01-07,10,Delaware,1031890,45.0,2022/2023,13,2023,1,4.27790405516785,17.726744186046513,39.44558447237059,0.6914146710909269
2023-01-14,10,Delaware,1031890,12.0,2022/2023,14,2023,2,1.14077441471143,17.726744186046513,39.44558447237059,-0.145180867837255
2023-01-21,10,Delaware,1031890,6.0,2022/2023,15,2023,3,0.570387207355713,17.726744186046513,39.44558447237059,-0.297289147642379
2023-01-28,10,Delaware,1031890,6.0,2022/2023,16,2023,4,0.570387207355713,17.726744186046513,39.44558447237059,-0.297289147642379
2023-02-04,10,Delaware,1031890,10.0,2022/2023,17,2023,5,0.950645345592856,17.726744186046513,39.44558447237059,-0.19588362777229634
2023-02-11,10,Delaware,1031890,1.0,2022/2023,18,2023,6,0.0950645345592856,17.726744186046513,39.44558447237059,-0.4240460474799823
2023-02-18,10,Delaware,1031890,1.0,2022/2023,19,2023,7,0.0950645345592856,17.726744186046513,39.44558447237059,-0.4240460474799823
2023-02-25,10,Delaware,1031890,0.0,2022/2023,20,2023,8,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
2023-03-04,10,Delaware,1031890,5.0,2022/2023,21,2023,9,0.475322672796428,17.726744186046513,39.44558447237059,-0.3226405276098997
2023-03-11,10,Delaware,1031890,1.0,2022/2023,22,2023,10,0.0950645345592856,17.726744186046513,39.44558447237059,-0.4240460474799823
2023-03-18,10,Delaware,1031890,0.0,2022/2023,23,2023,11,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
2023-03-25,10,Delaware,1031890,2.0,2022/2023,24,2023,12,0.190129069118571,17.726744186046513,39.44558447237059,-0.3986946675124617
2023-04-01,10,Delaware,1031890,2.0,2022/2023,25,2023,13,0.190129069118571,17.726744186046513,39.44558447237059,-0.3986946675124617
2023-04-08,10,Delaware,1031890,0.0,2022/2023,26,2023,14,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
2023-04-15,10,Delaware,1031890,0.0,2022/2023,27,2023,15,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
2023-04-22,10,Delaware,1031890,0.0,2022/2023,28,2023,16,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
2023-04-29,10,Delaware,1031890,1.0,2022/2023,29,2023,17,0.0950645345592856,17.726744186046513,39.44558447237059,-0.4240460474799823
2023-05-06,10,Delaware,1031890,0.0,2022/2023,30,2023,18,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
2023-05-13,10,Delaware,1031890,1.0,2022/2023,31,2023,19,0.0950645345592856,17.726744186046513,39.44558447237059,-0.4240460474799823
2023-05-20,10,Delaware,1031890,0.0,2022/2023,32,2023,20,0.0,17.726744186046513,39.44558447237059,-0.449397427447503
2022-10-08,11,District of Columbia,678972,1.0,2022/2023,0,2022,40,0.142399430402278,15.94767441860465,35.36381745800809,-0.42268271620714887
2022-10-15,11,District of Columbia,678972,2.0,2022/2023,1,2022,41,0.284798860804557,15.94767441860465,35.36381745800809,-0.39440522605248934
2022-10-22,11,District of Columbia,678972,5.0,2022/2023,2,2022,42,0.711997152011392,15.94767441860465,35.36381745800809,-0.3095727555885108
2022-10-29,11,District of Columbia,678972,11.0,2022/2023,3,2022,43,1.56639373442506,15.94767441860465,35.36381745800809,-0.13990781466055374
2022-11-05,11,District of Columbia,678972,33.0,2022/2023,4,2022,44,4.69918120327519,15.94767441860465,35.36381745800809,0.48219696874195556
2022-11-12,11,District of Columbia,678972,44.0,2022/2023,5,2022,45,6.26557493770025,15.94767441860465,35.36381745800809,0.7932493604432101
2022-11-19,11,District of Columbia,678972,35.0,2022/2023,6,2022,46,4.98398006407974,15.94767441860465,35.36381745800809,0.5387519490512745
