date,location,location_name,population,value,season,season_week,epiyear,epiweek,weekly_rate,hosps_pop_norm
2023-11-11,45,South Carolina,5373555,52.0,2023/2024,5,2023,45,0.949107574225232,0.9677020147742044
2023-11-18,45,South Carolina,5373555,64.0,2023/2024,6,2023,46,1.16813239904644,1.1910178643374822
2023-11-25,45,South Carolina,5373555,81.0,2023/2024,7,2023,47,1.47841756754315,1.507381984552126
2023-12-02,45,South Carolina,5373555,133.0,2023/2024,8,2023,48,2.42752514176838,2.4750839993263303
2023-12-09,45,South Carolina,5373555,177.0,2023/2024,9,2023,49,3.23061616611281,3.2939087810583496
2023-12-16,45,South Carolina,5373555,264.0,2023/2024,10,2023,50,4.81854614606656,4.912948690392114
2023-12-23,45,South Carolina,5373555,421.0,2023/2024,11,2023,51,7.68412093747736,7.834664388845001
2023-12-30,45,South Carolina,5373555,649.0,2023/2024,12,2023,52,11.8455926090803,12.07766553054728
2024-01-06,45,South Carolina,5373555,473.0,2023/2024,13,2024,1,8.63322851170259,8.802366403619205
2024-01-13,45,South Carolina,5373555,268.0,2023/2024,14,2024,2,4.89155442100696,4.987387306913207
2024-01-20,45,South Carolina,5373555,197.0,2023/2024,15,2024,3,3.59565754081482,3.6661018636638127
2024-01-27,45,South Carolina,5373555,213.0,2023/2024,16,2024,4,3.88769064057643,3.9638563297481832
2024-02-03,45,South Carolina,5373555,175.0,2023/2024,17,2024,5,3.19411202864261,3.2566894727978033
2024-02-10,45,South Carolina,5373555,132.0,2023/2024,18,2024,6,2.40927307303328,2.456474345196057
2024-02-17,45,South Carolina,5373555,130.0,2023/2024,19,2024,7,2.37276893556308,2.419255036935511
2024-02-24,45,South Carolina,5373555,111.0,2023/2024,20,2024,8,2.02597962959617,2.065671608460321
2024-03-02,45,South Carolina,5373555,107.0,2023/2024,21,2024,9,1.95297135465576,1.9912329919392282
2024-03-09,45,South Carolina,5373555,97.0,2023/2024,22,2024,10,1.77045066730476,1.8051364506364966
2024-03-16,45,South Carolina,5373555,74.0,2023/2024,23,2024,11,1.35065308639745,1.3771144056402138
2024-03-23,45,South Carolina,5373555,66.0,2023/2024,24,2024,12,1.20463653651664,1.2282371725980286
2024-03-30,45,South Carolina,5373555,63.0,2023/2024,25,2024,13,1.14988033031134,1.172408210207209
2024-04-06,45,South Carolina,5373555,44.0,2023/2024,26,2024,14,0.803091024344427,0.8188247817320191
2024-04-13,45,South Carolina,5373555,64.0,2023/2024,27,2024,15,1.16813239904644,1.1910178643374822
2024-04-20,45,South Carolina,5373555,37.0,2023/2024,28,2024,16,0.675326543198723,0.6885572028201069
2024-04-27,45,South Carolina,5373555,30.0,2023/2024,29,2024,17,0.547562062053018,0.5582896239081948
2024-05-04,45,South Carolina,5373555,31.0,2023/2024,30,2024,18,0.565814130788119,0.576899278038468
2024-05-11,45,South Carolina,5373555,21.0,2023/2024,31,2024,19,0.383293443437113,0.3908027367357364
2024-05-18,45,South Carolina,5373555,22.0,2023/2024,32,2024,20,0.401545512172213,0.40941239086600956
2023-10-07,46,South Dakota,919318,0.0,2023/2024,0,2023,40,0.0,0.0
2023-10-14,46,South Dakota,919318,0.0,2023/2024,1,2023,41,0.0,0.0
2023-10-21,46,South Dakota,919318,2.0,2023/2024,2,2023,42,0.21629361425548,0.2175525770190511
2023-10-28,46,South Dakota,919318,3.0,2023/2024,3,2023,43,0.324440421383219,0.3263288655285766
2023-11-04,46,South Dakota,919318,1.0,2023/2024,4,2023,44,0.10814680712774,0.10877628850952555
2023-11-11,46,South Dakota,919318,2.0,2023/2024,5,2023,45,0.21629361425548,0.2175525770190511
2023-11-18,46,South Dakota,919318,1.0,2023/2024,6,2023,46,0.10814680712774,0.10877628850952555
2023-11-25,46,South Dakota,919318,2.0,2023/2024,7,2023,47,0.21629361425548,0.2175525770190511
2023-12-02,46,South Dakota,919318,7.0,2023/2024,8,2023,48,0.757027649894178,0.7614340195666788
2023-12-09,46,South Dakota,919318,6.0,2023/2024,9,2023,49,0.648880842766439,0.6526577310571532
2023-12-16,46,South Dakota,919318,13.0,2023/2024,10,2023,50,1.40590849266062,1.414091750623832
2023-12-23,46,South Dakota,919318,33.0,2023/2024,11,2023,51,3.56884463521541,3.589617520814343
2023-12-30,46,South Dakota,919318,48.0,2023/2024,12,2023,52,5.19104674213151,5.2212618484572255
2024-01-06,46,South Dakota,919318,54.0,2023/2024,13,2024,1,5.83992758489795,5.8739195795143795
2024-01-13,46,South Dakota,919318,32.0,2023/2024,14,2024,2,3.46069782808767,3.4808412323048175
2024-01-20,46,South Dakota,919318,16.0,2023/2024,15,2024,3,1.73034891404384,1.7404206161524087
2024-01-27,46,South Dakota,919318,27.0,2023/2024,16,2024,4,2.91996379244897,2.9369597897571897
2024-02-03,46,South Dakota,919318,23.0,2023/2024,17,2024,5,2.48737656393801,2.5018546357190874
2024-02-10,46,South Dakota,919318,18.0,2023/2024,18,2024,6,1.94664252829932,1.9579731931714597
2024-02-17,46,South Dakota,919318,26.0,2023/2024,19,2024,7,2.81181698532123,2.828183501247664
2024-02-24,46,South Dakota,919318,42.0,2023/2024,20,2024,8,4.54216589936507,4.568604117400072
2024-03-02,46,South Dakota,919318,46.0,2023/2024,21,2024,9,4.97475312787603,5.003709271438175
2024-03-09,46,South Dakota,919318,37.0,2023/2024,22,2024,10,4.00143186372637,4.024722674852445
2024-03-16,46,South Dakota,919318,43.0,2023/2024,23,2024,11,4.65031270649281,4.677380405909599
2024-03-23,46,South Dakota,919318,59.0,2023/2024,24,2024,12,6.38066162053665,6.417801022062007
2024-03-30,46,South Dakota,919318,33.0,2023/2024,25,2024,13,3.56884463521541,3.589617520814343
2024-04-06,46,South Dakota,919318,37.0,2023/2024,26,2024,14,4.00143186372637,4.024722674852445
2024-04-13,46,South Dakota,919318,14.0,2023/2024,27,2024,15,1.51405529978836,1.5228680391333576
2024-04-20,46,South Dakota,919318,24.0,2023/2024,28,2024,16,2.59552337106575,2.6106309242286128
2024-04-27,46,South Dakota,919318,14.0,2023/2024,29,2024,17,1.51405529978836,1.5228680391333576
2024-05-04,46,South Dakota,919318,7.0,2023/2024,30,2024,18,0.757027649894178,0.7614340195666788
2024-05-11,46,South Dakota,919318,1.0,2023/2024,31,2024,19,0.10814680712774,0.10877628850952555
2024-05-18,46,South Dakota,919318,0.0,2023/2024,32,2024,20,0.0,0.0
2023-10-07,47,Tennessee,7126489,28.0,2023/2024,0,2023,40,0.387395800906229,0.3929003468608455
2023-10-14,47,Tennessee,7126489,32.0,2023/2024,1,2023,41,0.442738058178548,0.4490289678409663
2023-10-21,47,Tennessee,7126489,43.0,2023/2024,2,2023,42,0.594929265677424,0.6033826755362985
2023-10-28,47,Tennessee,7126489,44.0,2023/2024,3,2023,43,0.608764829995503,0.6174148307813287
2023-11-04,47,Tennessee,7126489,44.0,2023/2024,4,2023,44,0.608764829995503,0.6174148307813287
2023-11-11,47,Tennessee,7126489,47.0,2023/2024,5,2023,45,0.650271522949742,0.6595112965164193
2023-11-18,47,Tennessee,7126489,57.0,2023/2024,6,2023,46,0.788627166130539,0.7998328489667212
2023-11-25,47,Tennessee,7126489,73.0,2023/2024,7,2023,47,1.00999619521981,1.0243473328872044
2023-12-02,47,Tennessee,7126489,98.0,2023/2024,8,2023,48,1.3558853031718,1.3751512140129594
2023-12-09,47,Tennessee,7126489,152.0,2023/2024,9,2023,49,2.1030057763481,2.13288759724459
2023-12-16,47,Tennessee,7126489,178.0,2023/2024,10,2023,50,2.46273044861817,2.497723633615375
2023-12-23,47,Tennessee,7126489,294.0,2023/2024,11,2023,51,4.06765590951541,4.125453642038878
2023-12-30,47,Tennessee,7126489,538.0,2023/2024,12,2023,52,7.44353360312684,7.549299521826247
2024-01-06,47,Tennessee,7126489,474.0,2023/2024,13,2024,1,6.55805748676974,6.651241586144313
2024-01-13,47,Tennessee,7126489,390.0,2023/2024,14,2024,2,5.39587008405105,5.4725405455617775
2024-01-20,47,Tennessee,7126489,350.0,2023/2024,15,2024,3,4.84244751132787,4.911254335760569
2024-01-27,47,Tennessee,7126489,280.0,2023/2024,16,2024,4,3.87395800906229,3.9290034686084554
2024-02-03,47,Tennessee,7126489,223.0,2023/2024,17,2024,5,3.08533084293176,3.129170619641734
2024-02-10,47,Tennessee,7126489,196.0,2023/2024,18,2024,6,2.71177060634361,2.7503024280259187
2024-02-17,47,Tennessee,7126489,195.0,2023/2024,19,2024,7,2.69793504202553,2.7362702727808887
2024-02-24,47,Tennessee,7126489,201.0,2023/2024,20,2024,8,2.780948427934,2.8204632042510696
2024-03-02,47,Tennessee,7126489,236.0,2023/2024,21,2024,9,3.26519317906679,3.3115886378271266
2024-03-09,47,Tennessee,7126489,188.0,2023/2024,22,2024,10,2.60108609179897,2.638045186065677
2024-03-16,47,Tennessee,7126489,129.0,2023/2024,23,2024,11,1.78478779703227,1.8101480266088954
2024-03-23,47,Tennessee,7126489,127.0,2023/2024,24,2024,12,1.75711666839611,1.7820837161188352
2024-03-30,47,Tennessee,7126489,84.0,2023/2024,25,2024,13,1.16218740271869,1.1787010405825367
2024-04-06,47,Tennessee,7126489,102.0,2023/2024,26,2024,14,1.41122756044412,1.4312798349930802
2024-04-13,47,Tennessee,7126489,77.0,2023/2024,27,2024,15,1.06533845249213,1.0804759538673252
2024-04-20,47,Tennessee,7126489,58.0,2023/2024,28,2024,16,0.802462730448618,0.8138650042117515
2024-04-27,47,Tennessee,7126489,51.0,2023/2024,29,2024,17,0.705613780222061,0.7156399174965401
2024-05-04,47,Tennessee,7126489,22.0,2023/2024,30,2024,18,0.304382414997752,0.3087074153906644
2024-05-11,47,Tennessee,7126489,17.0,2023/2024,31,2024,19,0.235204593407354,0.23854663916551336
2024-05-18,47,Tennessee,7126489,21.0,2023/2024,32,2024,20,0.290546850679672,0.29467526014563417
2023-10-07,48,Texas,30503301,119.0,2023/2024,0,2023,40,0.380303099013254,0.39012171174523047
2023-10-14,48,Texas,30503301,167.0,2023/2024,1,2023,41,0.533702668363138,0.5474817299281806
2023-10-21,48,Texas,30503301,242.0,2023/2024,2,2023,42,0.773389495472332,0.7933567583390401
2023-10-28,48,Texas,30503301,245.0,2023/2024,3,2023,43,0.7829769685567,0.8031917594754745
2023-11-04,48,Texas,30503301,346.0,2023/2024,4,2023,44,1.10575522906375,1.1343034644020986
2023-11-11,48,Texas,30503301,427.0,2023/2024,5,2023,45,1.36461700234168,1.399848495085827
2023-11-18,48,Texas,30503301,428.0,2023/2024,6,2023,46,1.36781282670313,1.4031268287979717
2023-11-25,48,Texas,30503301,534.0,2023/2024,7,2023,47,1.70657020901746,1.75063020228532
2023-12-02,48,Texas,30503301,699.0,2023/2024,8,2023,48,2.23388122865769,2.291555264789211
2023-12-09,48,Texas,30503301,829.0,2023/2024,9,2023,49,2.64933839564695,2.717738647368034
2023-12-16,48,Texas,30503301,1155.0,2023/2024,10,2023,50,3.69117713748158,3.786475437527237
2023-12-23,48,Texas,30503301,1597.0,2023/2024,11,2023,51,5.1037315052451,5.235498938295236
2023-12-30,48,Texas,30503301,1975.0,2023/2024,12,2023,52,6.31175311387544,6.474709081485968
2024-01-06,48,Texas,30503301,2093.0,2023/2024,13,2024,1,6.68886038852723,6.861552459519054
2024-01-13,48,Texas,30503301,1964.0,2023/2024,14,2024,2,6.27659904589942,6.438647410652375
2024-01-20,48,Texas,30503301,1682.0,2023/2024,15,2024,3,5.37537657596885,5.5141573038275435
2024-01-27,48,Texas,30503301,1868.0,2023/2024,16,2024,4,5.96979990719965,6.123927374286475
2024-02-03,48,Texas,30503301,1869.0,2023/2024,17,2024,5,5.97299573156111,6.12720570799862
2024-02-10,48,Texas,30503301,1500.0,2023/2024,18,2024,6,4.79373654218387,4.917500568217191
2024-02-17,48,Texas,30503301,1125.0,2023/2024,19,2024,7,3.59530240663791,3.6881254261628933
2024-02-24,48,Texas,30503301,995.0,2023/2024,20,2024,8,3.17984523964864,3.26194204358407
2024-03-02,48,Texas,30503301,811.0,2023/2024,21,2024,9,2.59181355714075,2.6587286405494277
2024-03-09,48,Texas,30503301,637.0,2023/2024,22,2024,10,2.03574011824742,2.0882985746362337
2024-03-16,48,Texas,30503301,538.0,2023/2024,23,2024,11,1.71935350646328,1.7637435371338992
2024-03-23,48,Texas,30503301,398.0,2023/2024,24,2024,12,1.27193809585945,1.304776817433628
2024-03-30,48,Texas,30503301,360.0,2023/2024,25,2024,13,1.15049677012413,1.1802001363721257
2024-04-06,48,Texas,30503301,308.0,2023/2024,26,2024,14,0.984313903328422,1.0097267833405965
2024-04-13,48,Texas,30503301,275.0,2023/2024,27,2024,15,0.878851699400377,0.9015417708398183
2024-04-20,48,Texas,30503301,255.0,2023/2024,28,2024,16,0.814935212171259,0.8359750965969225
2024-04-27,48,Texas,30503301,171.0,2023/2024,29,2024,17,0.546485965808962,0.5605950647767598
2024-05-04,48,Texas,30503301,89.0,2023/2024,30,2024,18,0.284428368169577,0.2917717003808867
2024-05-11,48,Texas,30503301,1.0,2023/2024,31,2024,19,0.0031958243614559,0.0032783337121447937
2024-05-18,48,Texas,30503301,0.0,2023/2024,32,2024,20,0.0,0.0
2023-10-07,49,Utah,3417734,4.0,2023/2024,0,2023,40,0.114167860434357,0.11703660963667739
2023-10-14,49,Utah,3417734,3.0,2023/2024,1,2023,41,0.085625895325768,0.08777745722750804
2023-10-21,49,Utah,3417734,9.0,2023/2024,2,2023,42,0.256877685977304,0.26333237168252416
2023-10-28,49,Utah,3417734,5.0,2023/2024,3,2023,43,0.142709825542947,0.14629576204584674
2023-11-04,49,Utah,3417734,9.0,2023/2024,4,2023,44,0.256877685977304,0.26333237168252416
2023-11-11,49,Utah,3417734,5.0,2023/2024,5,2023,45,0.142709825542947,0.14629576204584674
2023-11-18,49,Utah,3417734,7.0,2023/2024,6,2023,46,0.199793755760125,0.20481406686418543
2023-11-25,49,Utah,3417734,10.0,2023/2024,7,2023,47,0.285419651085893,0.2925915240916935
2023-12-02,49,Utah,3417734,17.0,2023/2024,8,2023,48,0.485213406846019,0.49740559095587894
2023-12-09,49,Utah,3417734,17.0,2023/2024,9,2023,49,0.485213406846019,0.49740559095587894
2023-12-16,49,Utah,3417734,24.0,2023/2024,10,2023,50,0.685007162606144,0.7022196578200643
2023-12-23,49,Utah,3417734,58.0,2023/2024,11,2023,51,1.65543397629818,1.6970308397318223
2023-12-30,49,Utah,3417734,80.0,2023/2024,12,2023,52,2.28335720868715,2.340732192733548
2024-01-06,49,Utah,3417734,63.0,2023/2024,13,2024,1,1.79814380184113,1.843326601777669
2024-01-13,49,Utah,3417734,47.0,2023/2024,14,2024,2,1.3414723601037,1.3751801632309595
2024-01-20,49,Utah,3417734,28.0,2023/2024,15,2024,3,0.799175023040501,0.8192562674567417
2024-01-27,49,Utah,3417734,38.0,2023/2024,16,2024,4,1.08459467412639,1.1118477915484353
2024-02-03,49,Utah,3417734,28.0,2023/2024,17,2024,5,0.799175023040501,0.8192562674567417
2024-02-10,49,Utah,3417734,16.0,2023/2024,18,2024,6,0.456671441737429,0.46814643854670956
2024-02-17,49,Utah,3417734,19.0,2023/2024,19,2024,7,0.542297337063197,0.5559238957742176
2024-02-24,49,Utah,3417734,9.0,2023/2024,20,2024,8,0.256877685977304,0.26333237168252416
2024-03-02,49,Utah,3417734,17.0,2023/2024,21,2024,9,0.485213406846019,0.49740559095587894
2024-03-09,49,Utah,3417734,14.0,2023/2024,22,2024,10,0.399587511520251,0.40962813372837087
2024-03-16,49,Utah,3417734,13.0,2023/2024,23,2024,11,0.371045546411661,0.38036898131920155
2024-03-23,49,Utah,3417734,11.0,2023/2024,24,2024,12,0.313961616194483,0.32185067650086285
2024-03-30,49,Utah,3417734,11.0,2023/2024,25,2024,13,0.313961616194483,0.32185067650086285
2024-04-06,49,Utah,3417734,5.0,2023/2024,26,2024,14,0.142709825542947,0.14629576204584674
2024-04-13,49,Utah,3417734,1.0,2023/2024,27,2024,15,0.0285419651085893,0.029259152409169348
2024-04-20,49,Utah,3417734,3.0,2023/2024,28,2024,16,0.085625895325768,0.08777745722750804
2024-04-27,49,Utah,3417734,6.0,2023/2024,29,2024,17,0.171251790651536,0.1755549144550161
2024-05-04,49,Utah,3417734,2.0,2023/2024,30,2024,18,0.0570839302171787,0.058518304818338696
2024-05-11,49,Utah,3417734,3.0,2023/2024,31,2024,19,0.085625895325768,0.08777745722750804
2024-05-18,49,Utah,3417734,0.0,2023/2024,32,2024,20,0.0,0.0
2023-10-07,50,Vermont,647464,0.0,2023/2024,0,2023,40,0.0,0.0
2023-10-14,50,Vermont,647464,0.0,2023/2024,1,2023,41,0.0,0.0
2023-10-21,50,Vermont,647464,2.0,2023/2024,2,2023,42,0.308407338244206,0.30889748310330767
2023-10-28,50,Vermont,647464,0.0,2023/2024,3,2023,43,0.0,0.0
2023-11-04,50,Vermont,647464,0.0,2023/2024,4,2023,44,0.0,0.0
2023-11-11,50,Vermont,647464,2.0,2023/2024,5,2023,45,0.308407338244206,0.30889748310330767
2023-11-18,50,Vermont,647464,5.0,2023/2024,6,2023,46,0.771018345610515,0.7722437077582692
2023-11-25,50,Vermont,647464,3.0,2023/2024,7,2023,47,0.462611007366309,0.4633462246549615
2023-12-02,50,Vermont,647464,3.0,2023/2024,8,2023,48,0.462611007366309,0.4633462246549615
2023-12-09,50,Vermont,647464,8.0,2023/2024,9,2023,49,1.23362935297682,1.2355899324132307
2023-12-16,50,Vermont,647464,8.0,2023/2024,10,2023,50,1.23362935297682,1.2355899324132307
2023-12-23,50,Vermont,647464,12.0,2023/2024,11,2023,51,1.85044402946524,1.853384898619846
2023-12-30,50,Vermont,647464,19.0,2023/2024,12,2023,52,2.92986971331996,2.934526089481423
2024-01-06,50,Vermont,647464,15.0,2023/2024,13,2024,1,2.31305503683155,2.3167311232748076
2024-01-13,50,Vermont,647464,24.0,2023/2024,14,2024,2,3.70088805893047,3.706769797239692
2024-01-20,50,Vermont,647464,26.0,2023/2024,15,2024,3,4.00929539717468,4.015667280343
2024-01-27,50,Vermont,647464,21.0,2023/2024,16,2024,4,3.23827705156417,3.2434235725847307
2024-02-03,50,Vermont,647464,18.0,2023/2024,17,2024,5,2.77566604419786,2.780077347929769
2024-02-10,50,Vermont,647464,20.0,2023/2024,18,2024,6,3.08407338244206,3.088974831033077
2024-02-17,50,Vermont,647464,21.0,2023/2024,19,2024,7,3.23827705156417,3.2434235725847307
2024-02-24,50,Vermont,647464,26.0,2023/2024,20,2024,8,4.00929539717468,4.015667280343
2024-03-02,50,Vermont,647464,30.0,2023/2024,21,2024,9,4.62611007366309,4.633462246549615
2024-03-09,50,Vermont,647464,29.0,2023/2024,22,2024,10,4.47190640454099,4.479013504997961
2024-03-16,50,Vermont,647464,24.0,2023/2024,23,2024,11,3.70088805893047,3.706769797239692
2024-03-23,50,Vermont,647464,18.0,2023/2024,24,2024,12,2.77566604419786,2.780077347929769
2024-03-30,50,Vermont,647464,15.0,2023/2024,25,2024,13,2.31305503683155,2.3167311232748076
2024-04-06,50,Vermont,647464,9.0,2023/2024,26,2024,14,1.38783302209893,1.3900386739648845
2024-04-13,50,Vermont,647464,16.0,2023/2024,27,2024,15,2.46725870595365,2.4711798648264613
2024-04-20,50,Vermont,647464,10.0,2023/2024,28,2024,16,1.54203669122103,1.5444874155165385
2024-04-27,50,Vermont,647464,6.0,2023/2024,29,2024,17,0.925222014732619,0.926692449309923
2024-05-04,50,Vermont,647464,4.0,2023/2024,30,2024,18,0.616814676488412,0.6177949662066153
2024-05-11,50,Vermont,647464,0.0,2023/2024,31,2024,19,0.0,0.0
2024-05-18,50,Vermont,647464,0.0,2023/2024,32,2024,20,0.0,0.0
2023-10-07,51,Virginia,8715698,49.0,2023/2024,0,2023,40,0.556110720509534,0.5622039680585537
2023-10-14,51,Virginia,8715698,54.0,2023/2024,1,2023,41,0.612856712398262,0.6195717199012631
2023-10-21,51,Virginia,8715698,72.0,2023/2024,2,2023,42,0.817142283197682,0.8260956265350176
2023-10-28,51,Virginia,8715698,61.0,2023/2024,3,2023,43,0.692301101042481,0.6998865724810566
2023-11-04,51,Virginia,8715698,51.0,2023/2024,4,2023,44,0.578809117265025,0.5851510687956375
2023-11-11,51,Virginia,8715698,92.0,2023/2024,5,2023,45,1.04412625075259,1.0555666339058558
2023-11-18,51,Virginia,8715698,100.0,2023/2024,6,2023,46,1.13491983777456,1.1473550368541912
2023-11-25,51,Virginia,8715698,115.0,2023/2024,7,2023,47,1.30515781344074,1.3194582923823197
2023-12-02,51,Virginia,8715698,143.0,2023/2024,8,2023,48,1.62293536801762,1.6407177027014932
2023-12-09,51,Virginia,8715698,157.0,2023/2024,9,2023,49,1.78182414530606,1.80134740786108
2023-12-16,51,Virginia,8715698,229.0,2023/2024,10,2023,50,2.59896642850374,2.6274430343960975
2023-12-23,51,Virginia,8715698,419.0,2023/2024,11,2023,51,4.7553141202754,4.807417604419061
2023-12-30,51,Virginia,8715698,731.0,2023/2024,12,2023,52,8.29626401413202,8.387165319404136
2024-01-06,51,Virginia,8715698,538.0,2023/2024,13,2024,1,6.10586872722712,6.1727700982755485
2024-01-13,51,Virginia,8715698,381.0,2023/2024,14,2024,2,4.32404458192107,4.371422690414468
2024-01-20,51,Virginia,8715698,302.0,2023/2024,15,2024,3,3.42745791007917,3.465012211299657
2024-01-27,51,Virginia,8715698,262.0,2023/2024,16,2024,4,2.97348997496934,3.006070196557981
2024-02-03,51,Virginia,8715698,184.0,2023/2024,17,2024,5,2.08825250150519,2.1111332678117116
2024-02-10,51,Virginia,8715698,174.0,2023/2024,18,2024,6,1.97476051772773,1.9963977641262924
2024-02-17,51,Virginia,8715698,195.0,2023/2024,19,2024,7,2.21309368366039,2.2373423218656727
2024-02-24,51,Virginia,8715698,207.0,2023/2024,20,2024,8,2.34928406419334,2.3750249262881757
2024-03-02,51,Virginia,8715698,219.0,2023/2024,21,2024,9,2.48547444472628,2.5127075307106783
2024-03-09,51,Virginia,8715698,196.0,2023/2024,22,2024,10,2.22444288203813,2.2488158722342146
2024-03-16,51,Virginia,8715698,134.0,2023/2024,23,2024,11,1.52079258261791,1.5374557493846162
2024-03-23,51,Virginia,8715698,135.0,2023/2024,24,2024,12,1.53214178099565,1.5489292997531579
2024-03-30,51,Virginia,8715698,111.0,2023/2024,25,2024,13,1.25976101992976,1.273564090908152
2024-04-06,51,Virginia,8715698,157.0,2023/2024,26,2024,14,1.78182414530606,1.80134740786108
2024-04-13,51,Virginia,8715698,110.0,2023/2024,27,2024,15,1.24841182155201,1.2620905405396101
2024-04-20,51,Virginia,8715698,79.0,2023/2024,28,2024,16,0.896586671841901,0.906410479114811
2024-04-27,51,Virginia,8715698,58.0,2023/2024,29,2024,17,0.658253505909244,0.6654659213754308
2024-05-04,51,Virginia,8715698,58.0,2023/2024,30,2024,18,0.658253505909244,0.6654659213754308
2024-05-11,51,Virginia,8715698,39.0,2023/2024,31,2024,19,0.442618736732078,0.44746846437313453
2024-05-18,51,Virginia,8715698,39.0,2023/2024,32,2024,20,0.442618736732078,0.44746846437313453
2023-10-07,53,Washington,7812880,4.0,2023/2024,0,2023,40,0.0502627485178772,0.051197509753125606
2023-10-14,53,Washington,7812880,13.0,2023/2024,1,2023,41,0.163353932683101,0.16639190669765824
2023-10-21,53,Washington,7812880,11.0,2023/2024,2,2023,42,0.138222558424162,0.14079315182109542
2023-10-28,53,Washington,7812880,8.0,2023/2024,3,2023,43,0.100525497035754,0.10239501950625121
2023-11-04,53,Washington,7812880,17.0,2023/2024,4,2023,44,0.213616681200978,0.21758941645078383
2023-11-11,53,Washington,7812880,17.0,2023/2024,5,2023,45,0.213616681200978,0.21758941645078383
2023-11-18,53,Washington,7812880,33.0,2023/2024,6,2023,46,0.414667675272487,0.42237945546328626
2023-11-25,53,Washington,7812880,36.0,2023/2024,7,2023,47,0.452364736660895,0.4607775877781305
2023-12-02,53,Washington,7812880,74.0,2023/2024,8,2023,48,0.929860847580728,0.9471539304328238
2023-12-09,53,Washington,7812880,83.0,2023/2024,9,2023,49,1.04295203174595,1.0623483273773564
2023-12-16,53,Washington,7812880,109.0,2023/2024,10,2023,50,1.36965989711215,1.395132140772673
2023-12-23,53,Washington,7812880,155.0,2023/2024,11,2023,51,1.94768150506774,1.9839035029336174
2023-12-30,53,Washington,7812880,211.0,2023/2024,12,2023,52,2.65135998431802,2.700668639477376
2024-01-06,53,Washington,7812880,209.0,2023/2024,13,2024,1,2.62622861005908,2.675069884600813
2024-01-13,53,Washington,7812880,161.0,2023/2024,14,2024,2,2.02307562784456,2.060699767563306
2024-01-20,53,Washington,7812880,145.0,2023/2024,15,2024,3,1.82202463377305,1.8559097285508033
2024-01-27,53,Washington,7812880,120.0,2023/2024,16,2024,4,1.50788245553632,1.5359252925937683
2024-02-03,53,Washington,7812880,105.0,2023/2024,17,2024,5,1.31939714859428,1.3439346310195472
2024-02-10,53,Washington,7812880,80.0,2023/2024,18,2024,6,1.00525497035754,1.0239501950625123
2024-02-17,53,Washington,7812880,73.0,2023/2024,19,2024,7,0.917295160451259,0.9343545529945424
2024-02-24,53,Washington,7812880,97.0,2023/2024,20,2024,8,1.21887165155852,1.241539611513296
2024-03-02,53,Washington,7812880,75.0,2023/2024,21,2024,9,0.942426534710198,0.9599533078711052
2024-03-09,53,Washington,7812880,56.0,2023/2024,22,2024,10,0.703678479250281,0.7167651365437585
2024-03-16,53,Washington,7812880,85.0,2023/2024,23,2024,11,1.06808340600489,1.0879470822539192
2024-03-23,53,Washington,7812880,81.0,2023/2024,24,2024,12,1.01782065748701,1.0367495725007936
2024-03-30,53,Washington,7812880,56.0,2023/2024,25,2024,13,0.703678479250281,0.7167651365437585
2024-04-06,53,Washington,7812880,43.0,2023/2024,26,2024,14,0.54032454656718,0.5503732298461003
2024-04-13,53,Washington,7812880,42.0,2023/2024,27,2024,15,0.527758859437711,0.5375738524078189
2024-04-20,53,Washington,7812880,26.0,2023/2024,28,2024,16,0.326707865366202,0.3327838133953165
2024-04-27,53,Washington,7812880,37.0,2023/2024,29,2024,17,0.464930423790364,0.4735769652164119
2024-05-04,53,Washington,7812880,25.0,2023/2024,30,2024,18,0.314142178236733,0.3199844359570351
2024-05-11,53,Washington,7812880,28.0,2023/2024,31,2024,19,0.35183923962514,0.35838256827187925
2024-05-18,53,Washington,7812880,12.0,2023/2024,32,2024,20,0.150788245553632,0.15359252925937683
2023-10-07,54,West Virginia,1770071,2.0,2023/2024,0,2023,40,0.112995690909327,0.1129898179225579
2023-10-14,54,West Virginia,1770071,3.0,2023/2024,1,2023,41,0.169493536363991,0.16948472688383687
2023-10-21,54,West Virginia,1770071,3.0,2023/2024,2,2023,42,0.169493536363991,0.16948472688383687
2023-10-28,54,West Virginia,1770071,4.0,2023/2024,3,2023,43,0.225991381818654,0.2259796358451158
2023-11-04,54,West Virginia,1770071,7.0,2023/2024,4,2023,44,0.395484918182645,0.39546436272895263
2023-11-11,54,West Virginia,1770071,14.0,2023/2024,5,2023,45,0.79096983636529,0.7909287254579053
2023-11-18,54,West Virginia,1770071,8.0,2023/2024,6,2023,46,0.451982763637309,0.4519592716902316
2023-11-25,54,West Virginia,1770071,13.0,2023/2024,7,2023,47,0.734471990910627,0.7344338164966264
2023-12-02,54,West Virginia,1770071,17.0,2023/2024,8,2023,48,0.960463372729281,0.9604134523417421
2023-12-09,54,West Virginia,1770071,20.0,2023/2024,9,2023,49,1.12995690909327,1.1298981792255791
2023-12-16,54,West Virginia,1770071,33.0,2023/2024,10,2023,50,1.8644289000039,1.8643319957222053
2023-12-23,54,West Virginia,1770071,82.0,2023/2024,11,2023,51,4.63282332728241,4.632582534824874
2023-12-30,54,West Virginia,1770071,153.0,2023/2024,12,2023,52,8.64417035456353,8.64372107107568
